1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: CE0000007F254341
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 3600 second(s)
Mission Start Time:  Thu Jun 29 09:59:01 PDT 2023
Mission Sample Count:  1995
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Thu Jun 29 09:59:01 PDT 2023
Total Mission Samples:  1995
Total Device Samples:  12093
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.6 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
6/29/23 9:59:01 AM,C,20.174
6/29/23 10:59:01 AM,C,24.178
6/29/23 11:59:01 AM,C,26.178
6/29/23 12:59:01 PM,C,23.677
6/29/23 1:59:01 PM,C,33.169
6/29/23 2:59:01 PM,C,32.67
6/29/23 3:59:01 PM,C,26.178
6/29/23 4:59:01 PM,C,25.678
6/29/23 5:59:01 PM,C,25.178
6/29/23 6:59:01 PM,C,23.677
6/29/23 7:59:01 PM,C,22.176
6/29/23 8:59:01 PM,C,20.674
6/29/23 9:59:01 PM,C,19.172
6/29/23 10:59:01 PM,C,17.669
6/29/23 11:59:01 PM,C,16.666
6/30/23 12:59:01 AM,C,15.162
6/30/23 1:59:01 AM,C,14.661
6/30/23 2:59:01 AM,C,13.657
6/30/23 3:59:01 AM,C,13.657
6/30/23 4:59:01 AM,C,14.159
6/30/23 5:59:01 AM,C,14.159
6/30/23 6:59:01 AM,C,14.159
6/30/23 7:59:01 AM,C,14.661
6/30/23 8:59:01 AM,C,15.162
6/30/23 9:59:01 AM,C,15.664
6/30/23 10:59:01 AM,C,17.669
6/30/23 11:59:01 AM,C,19.673
6/30/23 12:59:01 PM,C,21.676
6/30/23 1:59:01 PM,C,22.677
6/30/23 2:59:01 PM,C,23.677
6/30/23 3:59:01 PM,C,24.178
6/30/23 4:59:01 PM,C,24.678
6/30/23 5:59:01 PM,C,24.178
6/30/23 6:59:01 PM,C,23.177
6/30/23 7:59:01 PM,C,21.676
6/30/23 8:59:01 PM,C,20.174
6/30/23 9:59:01 PM,C,17.669
6/30/23 10:59:01 PM,C,15.664
6/30/23 11:59:01 PM,C,14.661
7/1/23 12:59:01 AM,C,13.657
7/1/23 1:59:01 AM,C,12.152
7/1/23 2:59:01 AM,C,11.65
7/1/23 3:59:01 AM,C,10.645
7/1/23 4:59:01 AM,C,10.143
7/1/23 5:59:01 AM,C,10.143
7/1/23 6:59:01 AM,C,10.645
7/1/23 7:59:01 AM,C,13.657
7/1/23 8:59:01 AM,C,15.162
7/1/23 9:59:01 AM,C,16.666
7/1/23 10:59:01 AM,C,18.671
7/1/23 11:59:01 AM,C,20.174
7/1/23 12:59:01 PM,C,21.676
7/1/23 1:59:01 PM,C,22.677
7/1/23 2:59:01 PM,C,23.677
