Date/Time,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_2,Value_20,Value_21,Value_23,Value_25,Value_26,Value_27,Value_29,Value_3,Value_30,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
2023-08-09 03:00:00,16.5,17.5,17.0,17.0,15.5,15.664,16.0,17.0,16.5,15.5,17.0,14.0,22.0,15.5,16.0,18.0,17.557,15.5,15.0,15.0,16.0,16.0,16.0,16.5,16.0,17.5
2023-08-09 04:00:00,16.0,17.0,16.5,17.0,15.5,15.664,15.5,16.5,16.5,15.5,16.5,14.0,22.0,15.0,16.0,16.5,17.056,15.5,15.0,15.5,16.0,16.0,16.0,16.0,15.5,17.5
2023-08-09 05:00:00,16.0,17.0,16.5,16.5,15.5,15.664,15.5,16.5,16.0,15.5,16.5,14.5,22.0,15.5,16.0,17.0,17.056,15.5,14.5,15.5,15.5,16.0,16.0,16.0,15.5,17.5
2023-08-09 06:00:00,16.0,17.0,16.5,16.5,16.0,15.664,16.0,16.5,16.0,15.5,16.5,15.0,22.0,15.5,16.0,17.0,17.056,15.5,15.0,15.5,15.5,16.0,16.0,16.0,16.0,17.0
2023-08-09 07:00:00,16.0,17.0,16.5,16.5,15.5,15.664,15.5,16.5,16.0,15.5,16.5,15.0,21.5,16.0,16.0,17.0,17.056,15.5,14.5,15.5,15.5,16.0,15.5,16.0,15.5,17.0
2023-08-09 08:00:00,16.0,16.5,16.5,16.5,15.5,15.664,15.5,16.5,16.0,15.5,16.5,15.5,21.0,16.0,16.0,16.5,17.557,16.0,15.0,16.0,15.5,16.5,15.5,16.0,16.0,17.0
2023-08-09 09:00:00,16.0,16.5,16.5,16.5,15.5,15.664,16.0,16.5,16.0,15.5,17.0,15.5,21.0,16.0,15.5,16.5,17.557,16.0,15.0,16.0,16.0,16.5,15.5,16.0,16.0,17.0
2023-08-09 10:00:00,18.0,18.0,18.0,17.5,16.0,16.666,18.0,18.0,17.0,17.5,19.0,17.0,24.0,17.5,17.0,17.5,19.059,19.0,16.0,18.0,17.5,21.0,16.5,18.0,18.0,18.0
2023-08-09 11:00:00,19.0,19.0,19.0,18.5,17.5,18.17,19.5,19.0,18.0,18.5,20.0,17.5,20.0,19.0,18.5,19.5,20.06,19.0,17.5,18.5,18.5,21.5,18.5,19.5,19.5,19.5
2023-08-09 12:00:00,19.5,20.0,20.5,19.5,18.0,19.673,20.5,20.0,19.0,19.5,21.0,18.5,20.5,20.0,19.5,20.5,21.561,20.0,18.5,20.0,19.0,22.0,19.5,20.5,20.5,20.0
2023-08-09 13:00:00,20.0,20.5,20.5,19.5,18.5,19.172,21.0,20.5,19.0,19.5,21.0,19.0,19.5,20.5,19.5,20.0,21.561,19.5,18.5,20.0,19.0,21.5,19.5,20.5,20.5,20.5
2023-08-09 14:00:00,20.5,20.5,20.5,20.0,19.0,19.673,21.0,21.0,19.0,20.5,21.5,20.5,20.5,21.5,19.5,20.5,21.061,21.0,19.5,20.0,20.0,22.0,19.5,21.5,21.5,20.5
2023-08-09 15:00:00,21.0,21.5,21.5,21.0,20.0,20.174,21.5,21.5,20.0,21.0,22.0,20.5,21.0,22.0,20.5,22.0,23.062,21.5,19.5,21.5,20.5,22.5,20.5,22.0,22.0,21.0
2023-08-09 16:00:00,21.5,21.5,22.0,22.0,19.5,20.674,22.0,22.0,20.5,22.0,22.5,21.5,22.5,22.5,21.0,22.5,23.562,22.5,19.5,21.5,21.0,23.0,20.5,22.0,22.5,21.0
2023-08-09 17:00:00,21.0,22.0,23.5,21.5,20.5,21.676,22.5,22.5,22.5,22.5,23.0,20.5,23.0,22.5,22.0,23.5,24.562,23.0,19.5,22.5,20.5,23.0,20.5,23.0,24.0,22.0
2023-08-09 18:00:00,22.5,22.5,23.5,21.5,21.0,21.175,22.5,23.0,22.5,22.0,23.0,21.5,22.0,24.0,22.0,23.5,24.062,22.5,19.5,21.5,21.0,22.0,21.0,23.0,23.0,22.0
2023-08-09 19:00:00,21.5,22.0,22.5,21.0,20.5,20.674,21.5,22.5,21.5,21.5,22.0,21.0,21.5,23.0,21.5,22.5,23.562,22.0,19.0,20.5,20.5,22.0,21.0,22.0,22.0,23.0
2023-08-09 20:00:00,20.5,21.0,21.5,20.5,20.0,19.673,20.5,21.5,20.5,20.0,21.0,19.5,20.0,21.5,20.5,21.5,22.562,20.5,18.0,19.5,19.5,21.0,20.0,21.0,20.5,20.5
2023-08-09 21:00:00,19.5,20.0,20.5,19.5,18.5,18.17,19.0,20.0,19.0,18.5,19.5,17.5,18.0,20.5,18.5,19.5,20.56,18.5,16.5,17.5,18.5,19.0,18.5,19.0,19.0,19.0
2023-08-09 22:00:00,18.0,19.0,18.5,18.5,17.0,17.168,17.5,19.0,17.5,17.5,18.0,17.0,17.0,19.0,17.5,18.5,19.059,17.5,15.5,16.0,17.5,18.0,17.5,18.0,18.0,18.5
2023-08-09 23:00:00,17.0,18.0,17.5,18.0,15.5,16.666,16.5,18.0,16.5,16.0,17.0,16.0,16.0,18.0,17.0,17.0,17.557,15.5,14.5,14.5,16.5,17.5,16.0,17.0,16.5,17.0
2023-08-10 00:00:00,16.0,17.0,16.5,17.0,15.5,15.664,15.5,16.5,16.0,15.5,16.0,15.0,15.0,16.5,16.0,16.5,17.056,15.0,14.0,14.0,16.0,16.5,15.5,16.0,15.5,16.5
2023-08-10 01:00:00,15.5,16.5,16.0,16.5,14.5,15.162,15.0,16.0,15.5,15.0,15.5,13.5,15.0,14.5,15.5,16.0,16.555,15.0,13.5,14.0,15.0,15.5,15.0,15.5,15.0,16.0
2023-08-10 02:00:00,15.0,16.0,15.5,16.0,14.0,14.661,15.0,16.0,15.0,14.5,15.5,13.5,15.0,14.5,15.0,16.0,15.554,13.5,13.5,13.0,14.5,15.5,14.5,15.0,15.0,15.5
2023-08-10 03:00:00,15.0,15.5,15.5,16.0,14.0,14.661,15.0,15.5,15.0,14.0,15.5,13.5,14.0,14.5,15.0,16.0,16.055,13.5,13.5,13.0,15.0,15.5,14.5,15.5,15.0,15.0
2023-08-10 04:00:00,15.0,15.5,15.5,16.0,14.0,15.162,15.0,15.5,15.0,14.0,15.0,14.0,14.0,14.5,15.0,16.0,16.555,14.0,13.5,13.5,15.0,15.5,14.5,15.0,15.0,15.0
2023-08-10 05:00:00,15.0,15.5,15.5,16.0,14.5,15.162,15.0,15.5,14.5,14.0,15.5,14.0,14.0,14.5,15.0,16.0,16.055,14.0,14.0,14.0,15.0,15.0,14.5,15.5,15.0,15.5
2023-08-10 06:00:00,15.0,15.5,15.5,16.0,14.5,15.162,15.0,15.5,14.5,14.0,15.5,14.0,14.0,15.0,15.0,15.5,16.055,14.0,13.5,14.0,15.0,15.0,14.5,15.5,14.5,15.0
2023-08-10 07:00:00,15.0,15.5,15.0,15.5,14.5,14.661,15.0,15.5,15.0,14.0,15.5,14.0,14.5,15.0,15.0,15.5,16.055,14.5,13.5,14.5,15.0,15.0,14.5,15.0,14.5,15.5
2023-08-10 08:00:00,15.5,16.0,16.0,16.0,15.0,15.664,16.0,16.0,15.5,15.0,16.0,15.0,15.0,15.5,15.5,16.0,16.555,15.0,14.5,15.5,15.5,16.0,15.0,16.0,15.5,16.0
2023-08-10 09:00:00,17.0,17.0,17.0,16.5,15.5,16.666,18.0,17.0,16.5,16.0,17.5,16.0,16.0,17.0,16.0,17.0,18.058,16.5,15.5,16.5,16.5,18.0,16.5,17.5,17.0,16.5
2023-08-10 10:00:00,18.5,18.0,18.0,17.0,16.5,17.669,21.0,18.5,18.0,17.0,20.5,19.0,17.5,19.0,17.0,18.0,20.56,18.5,17.0,20.0,17.5,20.5,17.5,19.0,19.5,17.0
2023-08-10 11:00:00,18.5,19.5,19.0,18.0,17.5,19.172,19.5,19.0,18.0,18.5,20.5,18.5,19.0,20.0,18.5,19.5,20.06,20.0,18.0,19.5,18.5,21.0,19.0,20.5,20.5,19.0
2023-08-10 12:00:00,20.5,22.0,21.0,19.0,19.0,20.674,21.0,20.0,20.0,21.5,22.5,20.0,20.0,23.0,19.5,21.0,22.061,21.0,19.0,23.5,19.5,21.5,20.0,23.0,22.0,20.0
2023-08-10 13:00:00,21.5,23.0,22.5,20.5,19.5,20.674,22.0,20.0,21.0,21.5,21.5,20.0,20.5,23.5,21.5,22.0,24.062,22.5,19.5,24.5,20.0,22.5,20.0,23.0,21.5,21.0
2023-08-10 14:00:00,21.5,22.0,22.5,20.5,19.5,21.175,22.0,21.0,20.5,20.5,22.0,20.0,21.0,22.5,21.0,21.5,23.062,22.0,19.5,22.5,20.0,22.5,20.5,22.5,22.5,21.0
2023-08-10 15:00:00,22.0,23.0,23.5,21.0,20.5,22.176,23.0,21.0,21.5,22.0,23.0,21.0,22.5,24.0,21.5,23.0,24.062,23.5,21.0,23.5,21.0,23.5,21.5,24.5,23.0,22.0
2023-08-10 16:00:00,22.5,23.0,23.5,22.0,20.5,22.176,24.0,21.0,22.0,21.5,23.0,21.0,22.0,23.5,22.5,23.0,24.062,23.5,21.0,24.0,21.5,24.5,22.0,25.0,23.5,22.0
2023-08-10 17:00:00,22.5,24.0,24.0,22.0,21.0,22.176,24.0,21.5,22.5,22.0,23.5,21.0,22.5,24.0,22.5,23.0,24.062,23.5,21.0,24.0,21.5,23.5,22.5,24.5,23.5,23.0
2023-08-10 18:00:00,22.5,23.5,23.5,21.5,21.0,22.176,23.5,21.5,22.0,22.0,23.5,21.0,22.5,23.5,22.5,23.0,24.062,23.0,21.0,23.0,21.5,23.5,22.0,24.5,24.0,22.5
2023-08-10 19:00:00,22.5,23.0,23.0,21.0,21.0,22.176,22.5,22.0,21.5,21.5,23.0,20.5,22.5,22.5,22.5,22.5,23.562,23.0,20.5,22.5,21.0,23.0,22.0,24.0,23.0,22.0
2023-08-10 20:00:00,22.0,22.5,22.5,20.5,20.0,21.175,22.0,21.0,21.0,21.0,22.0,19.5,21.5,22.0,21.5,22.0,22.562,21.5,19.5,21.0,20.5,22.0,21.5,23.0,22.5,21.5
2023-08-10 21:00:00,21.0,22.0,22.0,20.0,19.5,19.673,21.0,21.0,20.0,20.0,21.5,18.5,20.5,21.5,20.5,21.5,22.061,20.5,19.0,19.5,20.0,20.5,20.5,21.5,21.0,20.5
2023-08-10 22:00:00,20.0,21.0,21.0,19.5,18.0,19.172,20.0,20.0,19.5,19.0,20.5,17.0,18.5,20.5,19.5,21.0,20.56,18.5,18.0,18.0,19.5,19.0,19.5,20.5,19.0,19.5
2023-08-10 23:00:00,19.0,20.5,19.5,19.0,17.0,17.669,19.0,19.5,19.0,18.0,19.5,15.5,17.0,20.0,18.5,20.0,19.059,17.0,17.0,17.0,18.5,18.0,18.5,19.5,18.5,18.5
2023-08-11 00:00:00,18.5,19.5,19.0,18.0,16.5,16.666,18.0,18.0,18.0,17.0,17.5,14.5,15.5,18.0,18.0,19.5,19.059,16.0,16.0,15.5,17.5,17.0,18.0,18.5,16.5,17.5
2023-08-11 01:00:00,17.5,19.0,18.0,17.5,15.5,15.664,16.5,17.5,17.5,16.0,17.5,13.5,14.5,16.0,17.0,18.5,17.557,15.0,15.5,14.5,17.0,15.5,16.5,17.5,15.5,17.0
2023-08-11 02:00:00,16.5,18.0,17.0,17.0,14.5,15.162,15.5,16.5,16.0,15.0,17.0,12.5,13.5,15.0,16.0,17.5,16.055,14.0,14.5,13.5,16.0,15.0,15.5,16.5,14.0,16.0
2023-08-11 03:00:00,16.0,17.0,16.0,16.0,14.0,14.661,15.0,15.5,15.5,14.0,16.0,12.5,13.0,14.5,14.5,17.0,15.554,13.5,14.0,13.0,15.5,14.0,15.0,16.0,13.5,15.5
2023-08-11 04:00:00,15.5,16.5,15.5,16.0,13.5,14.159,15.0,15.5,15.0,14.0,16.0,12.5,13.0,14.5,14.0,16.5,15.053,13.5,14.0,12.5,15.5,14.0,15.0,15.5,14.0,15.0
2023-08-11 05:00:00,15.0,16.0,15.5,15.5,13.5,14.159,15.0,15.0,14.5,14.0,15.5,12.5,13.5,14.5,14.0,16.0,15.554,13.0,14.0,12.5,15.0,14.0,15.0,15.5,14.0,14.5
2023-08-11 06:00:00,14.5,15.5,14.5,15.0,13.0,13.657,14.5,14.5,14.0,13.0,15.0,12.0,12.5,14.0,13.0,15.5,15.053,12.5,13.0,12.0,14.0,13.5,14.0,15.0,13.0,14.0
2023-08-11 07:00:00,15.0,15.5,15.0,14.5,13.0,13.657,14.5,15.5,14.0,13.0,15.0,11.5,13.0,14.0,13.0,15.5,15.053,12.5,13.0,12.0,14.0,13.5,14.0,14.5,13.5,14.0
2023-08-11 08:00:00,16.5,16.0,15.5,15.0,14.0,14.159,17.0,16.5,15.0,14.0,16.0,13.0,15.0,15.0,14.5,16.5,16.555,14.5,14.0,14.5,15.0,15.0,15.0,16.0,15.0,15.0
2023-08-11 09:00:00,17.0,17.0,16.5,16.0,15.0,16.165,18.0,16.5,16.0,15.5,17.5,15.0,16.0,16.5,15.5,16.5,18.058,16.0,15.5,16.5,16.0,18.0,16.0,17.5,17.0,16.5
2023-08-11 10:00:00,18.0,18.5,18.0,17.0,16.5,18.17,19.5,17.5,17.5,17.0,19.5,17.0,18.0,18.0,17.0,18.0,19.059,19.0,17.5,19.5,17.5,20.5,17.5,18.5,19.5,17.5
2023-08-11 11:00:00,20.0,21.5,20.5,18.0,18.5,20.174,21.0,19.0,19.5,20.0,22.0,19.5,19.5,21.0,19.5,19.5,21.561,23.0,20.0,24.5,19.0,24.0,19.0,21.0,22.5,20.0
2023-08-11 12:00:00,22.0,23.0,22.0,19.5,20.0,22.176,23.5,20.0,21.5,23.5,24.0,20.5,22.0,23.5,21.0,22.0,24.062,23.5,21.5,26.0,21.5,24.0,20.5,24.5,24.5,21.0
2023-08-11 13:00:00,23.0,24.5,23.5,21.0,21.5,23.677,24.0,21.0,23.0,24.0,24.0,21.5,23.0,24.0,23.0,23.5,25.563,25.5,22.0,26.0,22.0,23.5,21.5,26.0,24.0,22.5
2023-08-11 14:00:00,24.0,25.0,25.5,23.0,22.5,23.677,25.5,21.5,24.5,27.0,24.0,23.0,24.5,24.5,23.5,24.5,26.563,26.0,23.5,27.5,22.5,25.5,23.5,26.0,26.0,23.0
2023-08-11 15:00:00,25.0,25.5,26.0,24.5,23.5,24.178,27.0,22.5,25.0,28.5,26.5,23.5,25.5,25.5,25.0,26.0,27.062,28.0,24.0,29.0,24.0,26.5,26.0,28.0,26.0,24.0
2023-08-11 16:00:00,25.5,26.0,27.0,26.0,24.0,24.678,28.0,24.0,26.0,25.5,27.0,24.5,26.5,26.0,25.5,27.0,28.062,28.0,24.5,29.0,24.5,26.0,25.5,27.5,27.5,25.0
2023-08-11 17:00:00,26.0,26.0,27.0,24.0,24.0,25.178,28.0,24.5,25.5,25.5,28.0,25.0,26.5,27.0,26.5,28.0,27.562,27.5,25.0,28.5,24.5,26.0,25.0,29.0,28.5,25.0
2023-08-11 18:00:00,26.0,26.0,27.0,24.0,24.0,25.178,27.0,24.5,26.0,27.0,28.5,26.0,27.5,27.0,26.5,27.0,27.562,29.0,24.0,26.0,25.5,26.5,25.5,30.0,28.0,26.5
2023-08-11 19:00:00,24.5,26.0,27.5,23.5,24.0,24.678,25.5,25.5,25.0,25.0,26.0,24.5,26.0,26.5,26.0,26.0,27.562,27.5,23.0,25.0,24.5,25.5,25.0,26.5,26.0,28.5
2023-08-11 20:00:00,23.5,24.0,24.5,23.0,23.0,22.677,23.5,23.5,23.0,23.0,23.5,22.0,23.5,24.0,23.5,24.5,25.563,24.5,21.0,23.0,23.0,23.5,23.0,24.5,23.5,23.5
2023-08-11 21:00:00,22.0,23.0,22.5,21.5,21.0,21.175,22.0,22.5,21.5,21.5,22.0,20.0,21.0,22.5,21.0,23.0,23.062,22.0,19.5,21.0,21.0,22.0,21.5,22.0,21.5,22.5
2023-08-11 22:00:00,21.0,22.0,21.5,20.5,20.0,20.174,20.5,21.0,20.5,20.5,21.0,19.0,20.0,21.5,20.0,22.0,22.061,20.0,18.5,19.5,20.5,20.5,20.5,21.5,20.5,21.0
2023-08-11 23:00:00,20.0,21.0,20.5,20.0,19.0,18.17,19.5,20.0,20.0,19.0,20.5,17.0,18.0,21.0,19.5,21.5,21.061,18.0,17.5,18.5,19.0,19.0,19.5,20.0,19.5,20.5
2023-08-12 00:00:00,19.0,20.5,20.0,19.5,17.5,17.168,18.5,19.0,19.0,18.5,19.0,16.0,17.0,19.0,18.5,20.5,19.559,17.5,17.0,17.0,18.5,18.0,18.5,19.5,17.5,19.5
2023-08-12 01:00:00,18.5,19.5,19.0,18.5,16.5,16.666,17.5,18.0,18.0,17.5,18.5,15.0,16.0,17.0,17.5,20.0,18.558,16.5,16.5,16.0,17.5,17.0,17.5,19.0,17.0,18.5
2023-08-12 02:00:00,17.5,19.0,18.0,17.5,16.0,15.664,17.0,17.5,17.0,16.5,18.0,14.0,15.0,16.0,17.0,19.0,18.058,15.5,16.0,15.0,17.0,16.5,17.0,18.0,16.0,18.0
2023-08-12 03:00:00,17.0,18.0,17.5,17.0,15.5,15.664,16.0,16.5,16.5,15.5,17.0,13.5,14.5,15.5,16.0,18.5,17.056,15.0,15.0,14.5,16.5,15.5,16.0,17.0,15.0,17.0
2023-08-12 04:00:00,16.0,17.5,17.0,16.5,14.5,15.162,15.5,16.0,16.0,15.0,16.5,13.0,14.0,15.5,15.0,17.5,16.555,14.5,15.0,14.0,16.0,15.0,15.0,16.0,14.0,16.0
2023-08-12 05:00:00,15.5,17.0,16.0,16.0,14.5,15.162,15.0,16.0,15.5,14.5,16.0,12.5,13.5,15.0,15.0,17.5,16.055,14.0,14.0,13.5,15.5,14.0,15.0,16.0,13.5,16.0
2023-08-12 06:00:00,15.5,16.5,16.0,16.0,14.0,14.661,15.0,15.5,15.5,14.0,15.5,12.0,13.0,15.0,15.0,16.5,16.055,14.0,14.0,13.0,15.0,14.0,15.0,15.5,13.5,15.5
2023-08-12 07:00:00,16.0,16.5,16.0,15.5,14.5,15.664,15.5,16.0,15.5,14.5,16.0,12.5,12.5,15.0,14.5,17.0,17.056,14.5,14.5,14.0,15.0,14.0,15.0,16.0,14.0,15.5
2023-08-12 08:00:00,18.0,17.5,17.0,16.0,15.5,16.165,18.0,17.5,16.0,16.0,17.5,14.0,16.0,16.0,16.0,17.5,17.557,18.0,16.0,17.5,16.0,16.0,16.5,17.5,16.5,17.5
2023-08-12 09:00:00,20.0,19.0,19.0,16.5,17.0,18.17,22.0,18.5,18.0,17.5,23.5,16.5,18.5,18.0,17.5,18.5,19.059,21.0,18.0,21.0,17.5,22.0,17.5,20.0,20.0,20.0
2023-08-12 10:00:00,21.0,21.0,21.0,17.5,18.5,19.673,23.5,20.0,19.5,19.5,23.5,20.5,20.0,20.5,20.5,20.0,22.562,23.0,19.0,22.5,19.5,25.0,19.0,22.0,22.5,21.5
2023-08-12 11:00:00,22.5,23.0,23.0,19.5,20.0,21.676,24.0,21.5,21.5,22.0,23.5,21.0,22.0,24.5,22.0,21.5,24.062,25.0,21.5,26.0,20.5,26.0,20.5,23.5,24.0,23.0
2023-08-12 12:00:00,24.0,24.5,24.5,21.0,21.5,23.177,25.0,22.5,22.5,24.0,25.0,21.5,24.0,26.0,23.0,23.5,25.563,26.0,24.0,26.5,23.0,26.0,22.5,26.5,25.5,23.5
2023-08-12 13:00:00,25.0,25.5,25.5,22.5,23.0,25.178,26.5,23.5,24.5,25.5,26.5,23.5,24.5,26.0,25.0,25.0,26.563,27.5,25.0,29.0,24.0,26.5,24.0,28.5,27.0,24.5
2023-08-12 14:00:00,26.0,26.5,26.5,25.0,24.5,25.678,27.0,25.5,26.0,28.5,27.5,24.5,26.5,26.5,26.0,27.0,29.062,29.0,26.5,29.0,25.0,26.5,26.5,29.5,27.5,25.0
2023-08-12 15:00:00,27.0,27.0,27.5,26.5,25.0,26.178,28.0,25.5,27.5,30.0,28.0,25.5,27.5,27.0,26.5,27.0,29.062,29.0,27.0,30.0,26.0,28.0,28.0,30.5,28.5,26.0
2023-08-12 16:00:00,27.0,27.5,28.5,27.0,25.5,27.177,30.5,26.0,27.0,27.0,29.0,26.0,28.0,27.5,27.0,29.0,28.562,30.5,27.0,30.5,26.5,28.5,27.0,30.5,29.0,27.0
2023-08-12 17:00:00,27.5,27.0,28.5,26.0,26.0,27.177,29.5,26.5,27.5,27.0,30.0,26.0,28.0,28.0,27.5,30.0,28.562,29.5,26.5,29.0,26.0,28.0,27.0,32.0,29.5,26.5
2023-08-12 18:00:00,27.0,27.0,27.5,25.5,26.0,26.678,28.0,26.5,27.0,27.5,29.5,26.0,28.0,27.5,27.0,28.0,28.062,29.5,25.5,27.0,26.0,27.5,27.0,31.0,29.5,27.5
2023-08-12 19:00:00,26.0,26.5,28.5,25.0,25.0,26.178,26.5,26.5,26.0,25.5,27.0,24.0,26.5,27.0,27.0,27.0,27.562,27.5,24.0,26.0,25.0,26.5,26.0,29.5,28.0,28.5
2023-08-12 20:00:00,25.0,25.5,27.0,24.0,24.0,24.178,25.5,25.0,24.5,24.5,26.0,22.5,25.0,25.5,26.5,26.5,26.563,25.0,23.0,24.5,24.0,25.5,25.0,28.0,26.5,25.5
2023-08-12 21:00:00,24.0,24.5,25.5,23.0,22.0,22.677,24.5,23.5,23.0,23.0,24.5,20.0,23.5,25.0,23.5,25.0,24.562,22.5,21.5,22.5,22.5,23.0,23.5,25.5,24.5,24.5
2023-08-12 22:00:00,23.0,23.0,23.5,22.0,21.0,21.676,23.0,22.5,22.0,21.5,23.5,18.0,22.5,23.5,22.0,24.0,23.562,21.5,21.0,21.5,21.5,21.0,22.5,24.0,22.0,23.0
2023-08-12 23:00:00,22.0,22.5,22.5,21.0,19.5,20.674,21.5,22.0,20.5,20.5,22.0,17.0,20.5,21.5,20.5,22.5,22.562,20.5,19.5,19.5,21.0,19.5,21.5,22.5,20.0,22.5
2023-08-13 00:00:00,21.0,22.0,21.0,20.0,18.5,19.172,20.5,20.5,20.0,19.5,20.0,16.0,19.0,20.0,19.0,22.0,20.56,19.0,19.0,17.5,20.0,18.5,20.5,21.0,18.0,20.0
2023-08-13 01:00:00,20.0,21.0,20.0,19.0,17.5,18.671,19.5,20.0,19.0,18.5,20.0,15.0,18.0,18.0,18.5,21.0,19.559,18.0,18.5,16.5,19.0,17.5,19.5,20.5,17.0,19.5
2023-08-13 02:00:00,19.0,20.0,19.0,18.5,16.5,18.17,19.0,19.5,18.0,17.5,19.0,14.5,17.0,17.0,17.5,20.5,18.558,17.0,18.0,16.0,18.5,16.5,18.5,20.0,16.5,18.0
2023-08-13 03:00:00,19.0,19.5,19.0,18.0,16.0,17.669,18.5,18.5,17.5,16.5,18.5,14.0,16.0,17.0,17.0,19.5,18.058,16.5,18.0,15.0,18.0,16.0,18.0,19.5,15.5,18.0
2023-08-13 04:00:00,18.0,18.5,18.0,17.5,15.5,17.168,17.5,18.0,17.0,16.0,18.0,13.5,16.0,16.5,16.5,18.5,17.056,16.0,17.5,14.5,18.0,15.5,17.5,18.5,14.5,17.0
2023-08-13 05:00:00,17.5,18.0,17.5,17.0,15.0,16.666,17.0,17.0,16.5,15.5,17.5,13.0,14.5,16.0,16.0,18.5,17.056,15.0,17.0,14.0,17.5,15.0,16.5,18.0,14.5,16.5
2023-08-13 06:00:00,16.5,17.0,17.0,16.5,15.0,15.664,16.0,16.5,16.0,15.0,16.5,12.5,14.5,15.5,15.0,17.5,16.555,15.0,17.0,13.5,17.0,14.5,16.0,17.0,14.0,16.0
2023-08-13 07:00:00,17.5,17.5,17.5,16.5,15.0,15.664,16.5,18.0,16.0,15.0,16.5,13.0,14.5,16.0,15.0,17.5,16.555,15.0,16.5,14.0,16.5,14.5,16.0,17.5,14.5,16.5
2023-08-13 08:00:00,20.0,18.5,19.0,17.0,16.5,17.168,21.0,18.5,17.0,17.0,19.0,14.5,18.5,17.0,17.0,18.5,18.558,20.0,18.5,18.0,17.5,16.5,17.5,19.5,18.5,19.0
2023-08-13 09:00:00,21.5,21.0,21.0,18.0,19.0,19.673,23.5,20.5,20.5,19.0,24.5,18.0,21.0,19.0,19.5,20.0,21.061,23.5,19.5,22.5,19.0,23.0,19.0,21.0,22.0,22.0
2023-08-13 10:00:00,23.0,23.0,23.0,20.5,21.5,21.676,25.0,22.0,22.5,21.5,25.0,22.5,23.5,22.0,23.0,22.5,24.562,25.5,22.0,24.5,21.5,26.0,21.0,24.0,25.0,23.5
2023-08-13 11:00:00,24.5,24.5,25.0,21.5,23.0,23.677,25.0,23.5,24.0,24.0,26.0,22.5,25.0,25.5,24.5,24.0,26.063,27.0,24.0,26.5,23.0,27.0,23.0,26.5,26.0,24.5
2023-08-13 12:00:00,26.0,26.5,26.5,23.5,24.5,25.678,27.0,25.0,25.5,26.5,27.0,24.0,26.0,27.5,25.5,27.0,27.062,28.5,26.5,28.5,25.0,27.5,24.5,29.0,28.0,26.0
2023-08-13 13:00:00,27.0,27.5,28.0,25.0,26.0,28.177,28.0,26.0,28.0,28.5,29.0,25.5,28.0,28.0,26.5,27.5,29.062,30.0,27.0,30.0,26.5,28.5,26.0,30.0,30.0,27.0
2023-08-13 14:00:00,28.0,28.5,28.5,27.5,27.5,28.676,30.0,27.0,29.5,30.5,29.5,27.5,29.0,28.5,28.0,29.0,30.561,31.5,29.0,30.5,28.0,30.0,29.0,31.0,31.0,27.0
2023-08-13 15:00:00,29.0,29.0,29.5,29.0,28.0,29.675,31.5,28.0,30.0,31.5,31.0,28.5,30.0,29.0,28.5,30.5,31.06,31.0,29.5,32.0,29.0,30.5,30.5,33.0,32.0,28.0
2023-08-13 16:00:00,30.0,29.5,30.5,30.0,28.5,30.174,33.0,29.0,31.0,30.0,32.0,29.0,31.5,30.0,30.0,31.5,32.059,33.0,30.5,34.0,29.5,31.0,30.0,34.0,32.5,29.5
2023-08-13 17:00:00,31.0,29.5,31.0,28.5,29.0,30.674,32.5,29.5,31.0,30.0,33.0,30.0,31.5,31.0,30.5,33.0,32.059,33.0,30.5,32.0,29.5,31.0,30.5,34.5,33.5,30.0
2023-08-13 18:00:00,30.0,29.5,30.5,28.0,28.5,30.174,31.5,29.5,30.0,31.0,32.5,29.5,31.5,30.5,30.5,31.0,31.56,33.0,29.0,30.5,29.5,30.5,30.0,32.5,33.5,31.0
2023-08-13 19:00:00,29.0,29.5,31.5,27.0,28.0,29.176,30.5,29.5,29.0,29.0,31.0,27.5,30.5,30.0,30.0,30.0,30.561,31.0,27.0,29.5,28.0,30.0,29.0,32.0,32.0,32.0
2023-08-13 20:00:00,28.0,28.0,30.0,26.0,27.0,27.677,29.0,28.0,28.0,27.5,29.0,25.0,29.0,28.0,31.0,29.0,29.561,28.5,26.0,28.0,27.0,28.5,28.0,31.5,30.0,28.5
2023-08-13 21:00:00,26.5,27.5,28.0,25.0,25.5,25.178,27.5,27.0,26.0,26.0,27.5,22.0,27.0,26.5,27.0,27.5,27.562,26.5,24.5,26.0,25.5,25.5,27.0,28.5,26.5,27.5
2023-08-13 22:00:00,25.5,26.0,26.5,24.0,23.5,24.178,26.0,25.5,24.5,24.0,26.0,20.5,25.0,25.0,25.0,26.5,26.063,24.0,23.5,23.5,25.0,23.5,25.5,27.0,24.0,25.5
2023-08-13 23:00:00,24.5,25.0,25.0,23.0,21.5,22.677,24.0,24.0,23.5,23.0,24.0,19.0,22.5,24.0,23.0,25.5,24.062,22.5,23.0,21.5,24.0,22.0,24.0,25.0,21.5,24.0
2023-08-14 00:00:00,23.5,24.0,24.0,22.5,20.5,22.176,23.0,22.5,22.5,21.5,23.5,18.0,21.5,22.0,22.0,24.0,22.562,22.0,23.0,20.5,23.5,21.0,23.0,24.0,20.5,23.0
